user_id,friend
VrMoY2B2zYNCKC_YRpuzRQ,G3h8pIclwUbuu3itJqF7ug
nxC58RDdJMS_WaOpGkBzTg,oUK6Xs5dPPnP4whFeZExGg
JMQMVPAGT3cVm2Pr-MB1Dw,W7iLDP6GY4joKZ1zSCOEfA
-uokza5TqYyS-FwWN2JsOA,mkHi63BI8Z7CJt4k00Aysg
6zu0Yyx50j-6BEV-BQ9dRQ,zxuxd6Hz2tKcpgZ71dYEcw
LAmXA7WSO-QANkuI70psEw,6Y6fmZIiU9SBtCrIuAZSIQ
yKeAFwJp3GohGDSIfRFQxA,bo4WKYqBoT0Cc23epTo8pA
I9CWqw1wLLslBcqAZkEvzw,b1TWWhPzP3Edx_ddTaiZdQ
y61Qjz-UpgLKhnVZSrkPtQ,LtanRUZEVIYguXFwhvi-tQ
-cwoSUKPvN3Xp0fvNIdP8g,S9zMHMOyCZCmmZW1bgWE-A
EWJ98tI6xTpHksNaFQqZzg,lAW03ccfMEuRZiDqvVgc0w
IPAz9KVZykS48O0LXp4D4A,MsH7YKb39jBZSj1LaXqpqw
UBJyvq29CsaAqYI8vloS-g,rBeKFxV0PJ-wXMjaEa8G5A
khpkrLtw7c5u39MTu5W3eQ,--_H9j6ggxvqhh9nPofZwg
xzNJx_sTQ60sHMZUZIKLxg,lAW03ccfMEuRZiDqvVgc0w
76_fMW1ksYWA4xdQ5savOg,hzpc3LmIE8aWSRNyCfYCJA
6hemyVEX3b2jlX_0tXfvtQ,BB_N_9_8b0yUYRXBJ-j2Jg
uudFcHK_OjA-LR6mkdcgug,G3h8pIclwUbuu3itJqF7ug
srdCXzDYHN3tiKGNY91MRw,PkeDOqXbgEOkR-aKUHoQ_A
QqAG9DGKVnLFSAMzp4JEcw,JaBreGRom1X4dNaKiRaMsQ
Hu-uq9jjqaSmo9VF2xwmtQ,BYszN1ItzYQApMpfBMafdQ
7h3WQtDMGMPIyeHVPMzKvA,wC03fIAG3WZMx7PUttgAwg
xohHjGfHESTJLltPWdt68A,G3h8pIclwUbuu3itJqF7ug
t5RGfMJRqQ6yCdOBl_xc9A,7oTJxm4VE7PnF9dpj6xtMw
yUNk1bFzbpoYleLddpMnMQ,TIQfgCNYEkcAQXeUthDoJQ
mz-NIfNwXdd2iEaekddc6Q,UK9oRcGk1d7WeX2SdPw9eA
JwccK7IZwI26QlNaQ9g9Og,3EbbtyzdtdB9HmStgQwuHA
mZhAttAyb5yuQPnOLwqaOA,iEhpkdXhqA6ozUBwKYPPPA
iQYEssccz069Od06hbs2Gg,djxnI8Ux8ZYQJhiOQkrRhA
jeBlDdbVlYZoGZeCaW4sHw,xGS_mlHcCUipSKXrHk6CGw
LYiWKAEhRSOVxULXfRraGQ,hIeVsXhdblsVPwrLid8bjw
Ks6xQpfoTKKm0EuB5ZRYqg,Vwslifegl59fQVOe5BH1gw
taSCnKGDYlkgWVV1M1d8FQ,Ub3O-tzFnZqoyHjpSB_DkQ
1lPnoSwnb5lBmlIIBTUq5Q,aEPeKljS-2WqZfQIu2gIXA
L-Ai4JRAJCIAMLJ2px5e7Q,_KeuaQCbJsZ7cipYpBPxDQ
0d3ZTAc-D3C5vSr032p6qw,Z2x-sMYhTKmYEU5yuv75pA
zgBpS2Xb6Jr4haqhDBEJTA,wGVW2Lhli0oUlVKbeVCVjg
5afTGbFRrU432oa1GO4E7w,Vwslifegl59fQVOe5BH1gw
M-8hIa3WRva6iv8hCUWjow,Vwslifegl59fQVOe5BH1gw
HTSnzwRZMRBgdhE3yXtVbg,Vwslifegl59fQVOe5BH1gw
SDATRl3Vs4eKyd6Mhzhhsw,G3h8pIclwUbuu3itJqF7ug
w5gf5mJpV-pOpA7dxMHJCw,G3h8pIclwUbuu3itJqF7ug
NQBf3gaq70EqD4Erp4ftnQ,dIIKEfOgo0KqUfGQvGikPg
QtpDAfA-6q2-8-G9sw-Rdw,Vwslifegl59fQVOe5BH1gw
7t_fmc4Ag6ACRXjYQGJ2rA,G3h8pIclwUbuu3itJqF7ug
xz-TIhI8OWHK3m5mCSrYXQ,InqWIWYgTsIW0aGFueA84A
0EmnoUubRANjWm00ExwGYg,Xwnf20FKuikiHcSpcEbpKQ
y6LhO1seBFoGOrHqo7Lblw,y9BTfw0TmKqeBFqz_SUAQQ
vvDgPsPPhYnOWghIoc-NhA,KmQL6h24CuBcNqlJFfSkDA
M_l0fvKgi-eTHj50emvljg,5l4cUy_IOQ9xMhCk9QhilA
vQUhyaQ40EhkMjWdTLdh5g,G3h8pIclwUbuu3itJqF7ug
1r6LQwC-PcDYAGJWsg1FMQ,TecjVWAxOlEfY5Vv4-1VAA
cyFN4LyugoFq0XGGLFPb3A,G3h8pIclwUbuu3itJqF7ug
uqX5QXV61NSaP5Jr4V0nmg,NQBf3gaq70EqD4Erp4ftnQ
lt0zNxjCsChOyUTfojdXlA,G3h8pIclwUbuu3itJqF7ug
T-cG_-IwtA8Yhhi5zIHj0w,VjA1teP4BA2y9ZNzfihr0w
rUtwr-5PiIMehGoZ32ZG0g,VbB0_jzI_DrnPY4DuROVkQ
U5s21gCWJ2CUfyL36jGL-g,kkPgJv6KBFN15caG7NYYlg
r7eSqpt6XnOKj6O08qToyw,G3h8pIclwUbuu3itJqF7ug
aCtCi8jsvXN-NaAEhkSg6Q,ZD1qGG9UamsgzwhNzkNYdw
idvT1X8T_vyS8eQWPwSsmA,3EbbtyzdtdB9HmStgQwuHA
ck_RNyv_ivS7nG4nF_OkyA,G3h8pIclwUbuu3itJqF7ug
ywN2-N35FFLYi-2O4f8t-Q,G3h8pIclwUbuu3itJqF7ug
jSh18wIRAMCcnr32TJ0E5w,G3h8pIclwUbuu3itJqF7ug
fGB9u84TxbbBcDzw728SZg,G3h8pIclwUbuu3itJqF7ug
E0cL4mVyGlvBp3wgQTi4ZA,bQq_MDhKtTCh9xZsttBV8A
OSN0106R_MaDwFhQhBUEKQ,G3h8pIclwUbuu3itJqF7ug
MURjqygeDl_IPEN3BwJh9w,G3h8pIclwUbuu3itJqF7ug
sP4sAR0YvBjyeDOVM8OooA,sqEbpJ6XSl_8RmCjFCv9CA
bQL_-qTNXvSjmKDP88PvGw,aYxrwlLyfYDK4DsJXTSPIw
wgkjjTkyLPXBq_JW3N-Zkw,YY9xCjUhnluK8HDAvil3Ng
_ooMvpqllgfGM-pSZe6CGA,-9QrNxZ0l0cSbTYXPlsu_g
oW4FeeNGimZy_BxU_lCE0A,G3h8pIclwUbuu3itJqF7ug
5IY6Kb6BqNINb0oc1p6a7g,r480T6fig-y0FpPEMaOvEA
G_8i6PR2eEhtLnhoCk1iLA,VjA1teP4BA2y9ZNzfihr0w
_UUSWseK2xXmcH7KoFk1MQ,hnGtITMmTwwv-AbcG4P8YA
ky8vucoqhVLnO0pflrnlAQ,NrmRUtBbLG-mEOruaLjvmw
9n7RwTPN_yjSBypKt5Ipww,s6sxWKYl1aJ8kNE9ANkvgA
vU-gy6iAybFGseHpU6_jmw,TIeXcKbDeGBy-UsgSjRJQg
StccN_zGJu35vnBBpNIIGQ,2Pb7vT5euUi0CwE5-RnmGA
T1kvswQmOR9bfwt--SUTNw,sVr6_v-lwixu3VREOO9XpA
26PSR3HqY6wWpyQeR8QQgw,Vwslifegl59fQVOe5BH1gw
wsoQQEGjBUEVTo1cn1fq1Q,yg-F693BEPN7V3UvdrjRZQ
wP6moYdxdbr4A96FbQgSOw,gMgv1KkyFbYLIn0pBDjzGQ
PkAdViZ2EkJtB4cRKXmNOQ,Vwslifegl59fQVOe5BH1gw
GFxe6TSGqvoZ20FV-dVPyg,HwivtNRhcQOIT1UEv_8-SA
ebpGYhe21hb-PbFIoKoIfQ,G3h8pIclwUbuu3itJqF7ug
RBfUKIVVHzhZ0itx_h0xsQ,G3h8pIclwUbuu3itJqF7ug
FRrOQDCYKFN21rR-41_9Ww,VHvmnMAnKvqZIxH63BaF5w
aOiElbImAVfYUulkyrnnqA,RpcZcb_tSImElasgiYnfyQ
bZ0Jx1A8JgbmhNDv7SV3DA,2feiZFzICp_mLONEpzY0pA
nXgklazuzxsn_X8DxOJsEg,G3h8pIclwUbuu3itJqF7ug
dW-XUhWkeaD8TI8p-Z4UyA,lAW03ccfMEuRZiDqvVgc0w
Ej3ogpqH5KReDLh3ZK1ykw,F09KJmSlc_SqzrVdvexgOg
Wm1vlarwnTpLqhCI-JNxCg,VjA1teP4BA2y9ZNzfihr0w
t0gFiM_NcvpiKwW_RyKfyg,3EbbtyzdtdB9HmStgQwuHA
GJzHHlz8LBq1ndw2H21qIg,G3h8pIclwUbuu3itJqF7ug
QjSnFEtb0itJWM_k-elX_Q,VjA1teP4BA2y9ZNzfihr0w
Pqf7MYeNsSnC8aSOgg-Oxw,lAW03ccfMEuRZiDqvVgc0w
MIpEFE2fCfwH7Zj7Ea0o5Q,G3h8pIclwUbuu3itJqF7ug
ViE9iwjVvqznN4PnBvDHSA,yKeAFwJp3GohGDSIfRFQxA
X9DdIy6ob-ZgFVHW4eMf3Q,oUK6Xs5dPPnP4whFeZExGg
dCEIMyAzifSpExGpLOR9eA,lAW03ccfMEuRZiDqvVgc0w
XnsdL-sL-0wIysOtcOYVLw,8mRP99GIXW1tAJFI6C-MwQ
88-lotxGdEulATAIY6mqKQ,X5VL_N2qt1NDxYpcB_EmBg
6O4r0MoUU-n-EWZtdhzqgw,G3h8pIclwUbuu3itJqF7ug
V45ZP0J5Fe0D5vWHRA8jng,Du5123SEeNZflB8oN75nJQ
boaPThi66JD6Kt0o1aahLQ,lAW03ccfMEuRZiDqvVgc0w
GMTriW6UYPu5G2563j4JGg,zxuxd6Hz2tKcpgZ71dYEcw
I6aRZ4sE7ixv0_2r3-XvGw,_gCvD3jmquNNShW_QDNt3w
tgsU2AYnlpa2mSYpD44OPQ,r-4zmrheIIo-4rrKP2B_Ow
QWgYUShf1FOfd2Ts5LPjNg,lAW03ccfMEuRZiDqvVgc0w
_KCXBXD253lsYGRuJW8Zug,vID1tKzErJt18EC6uJ2mtQ
le20i0BXS9XAxqF7sl4-Mw,6AaCuTLKjQqAl7Q0Min67A
6X1sWLwqwTb0ecDP_xi3cg,qTFIkN5t9mRdADyiCJivnw
O1V9hNDRT1b3zjmj7a36Tg,2feiZFzICp_mLONEpzY0pA
ad6tp3DERrQBFBRWQVQ48Q,G3h8pIclwUbuu3itJqF7ug
Q77LrYBz5DuNQj-rh8mWHA,r3QexFIhBXBT99canAgVEg
U2cTPixd8mQxM6CHmacHgA,2MBf3TnpIg2HOxIjU-BGDQ
FPuVf-8y2mKC6w4fL8nxqA,5l4cUy_IOQ9xMhCk9QhilA
LUGxBvBN9ls7J5e90cbhvQ,lAW03ccfMEuRZiDqvVgc0w
YmbEwgMZorJS94EVd7nPvA,yv_ylqoTyETqwg6CDB_M2w
3bbG5rFid6J2n3LM_Jihbg,G3h8pIclwUbuu3itJqF7ug
BwrccHlkp3xbIEZRIaAd-Q,mdOX-9te4ZFFnuDOEKbyZw
9q6eHoM4fYEtXfiJDbvWPg,9bcFzhy96znoZGpZnjChJw
JOtxdip-f_8-rhOOQtSX1A,zr4Ifg0LXfJhhCKn5pwE5A
cSyDw2Dzmgfu2GsKlLJmNQ,xTlqpuuqtO0FWs12gd1v6A
a5ZoKghLYzfECw3TfG7A4g,-B12zSZcf--Pc5Vy8Nn_Kw
X2dRyJvPyLlLPa11YUtzNg,O1kkuxXLC5vULKSr2HHVrw
JHDxkyjPwuEfC3fkX7MNRg,lAW03ccfMEuRZiDqvVgc0w
9bnuwl2e8KDjSLsdIzk45w,YY9xCjUhnluK8HDAvil3Ng
TB9775HiqfDKju2evKqr5w,Ch7-mSX_8sse0aywlTqVzg
mOG5mkGewd88iX2cyxbrgQ,VHvmnMAnKvqZIxH63BaF5w
NE1LRRPDGTOTU0gwfnYjAg,-2U8X6XX1NV1mYX-2MCtKg
5ApoiHdWyJCk1dZIrxmQwQ,G3h8pIclwUbuu3itJqF7ug
JH1r5--KUWWt_EKhvtUzwA,y_uq_yKCwZfOpwF8fdJAnQ
WTWwhtaWwF9xcihH8iWQvA,tgsU2AYnlpa2mSYpD44OPQ
6BSEoE7mR1hzeJf9pEkeZw,CWFw1YA21xvTIjK1NEQ7XQ
q5bEuV2_PMI0yul7DHk5TA,tgsU2AYnlpa2mSYpD44OPQ
ufDgHQz2P0LkPPdzFYuC_Q,1r6LQwC-PcDYAGJWsg1FMQ
7sIl4KUqu2XXMisVlDF9Pg,GEX7xY2QZlOOUozFiUAjgA
PUliWaOCOIEpUo5nUuZl_g,u8J2YiFmIpaZ1MqqkPMieg
kN4RpIql4T4Rv8dnJVybaQ,Rti08qmJvH2_5lmq0A0IIA
3OA-H1lLDbbAKAvSlRbgyA,mr2f-7TTB8bgr-rDe4elCQ
Wl6o8MHaW8TNWaufAmK55g,-9QrNxZ0l0cSbTYXPlsu_g
0CMArtfs3pUfQ4hyQOScJw,qnE1pj6lTDba-h_3HrS9CA
VQKhLbBFtp63APYt4to7BQ,fSIF_YzmnpJOcS15_frQPA
-zHcPJdu9uBpmP_20uHsHg,G3h8pIclwUbuu3itJqF7ug
38iDfme_6968-Ef6aktjpQ,IPAz9KVZykS48O0LXp4D4A
gq3vhiGmaN_y4L5O7JEpsA,5BC31_MojYpWZCfcHfXZmw
VmzTBoCgheW6LmfPc0sRBA,FRrOQDCYKFN21rR-41_9Ww
c0wS3An6eMV4XLey38Y2yg,89DWFohCWCJrFoSqnUGsmg
iAUeRwJFjPcLsWQ3g9ohdQ,G3h8pIclwUbuu3itJqF7ug
cBzHjiJTBQ3UZTmZaL62Pg,UxE2DYjmzeZ54s6xUOt-ew
UgnU5tCGrlXAaisGx6HKVw,iEhpkdXhqA6ozUBwKYPPPA
KP_QjZrrMUTqDNU8yuWPng,ZHVDKMUO5ETiIT7KxYo-Mw
BvjlA8EDEnmg3T7gM0m1uQ,abHUEwYj5licGbxnJheg2w
mmbaMiq933nTwKjaZvKLGg,-9QrNxZ0l0cSbTYXPlsu_g
ymINScSDlfCfCIa8oPc9Cw,66XGZd9wF7QOPbLdHAF5hA
23WZT5tqiho6FOdxaWNrDA,G3h8pIclwUbuu3itJqF7ug
LXx-D-9siki--Iu0X5SPow,G3h8pIclwUbuu3itJqF7ug
nOUaJUgYGJCvB9pzvGwomw,ddPkNUNPtp-aaqjUgsTxBQ
_pAzE51xwp6G0qSA54hZmA,89DWFohCWCJrFoSqnUGsmg
LmSXGuBHq8uc2PTdsAk1Pg,G3h8pIclwUbuu3itJqF7ug
D9Bs2t7V6sVmbkAdPtPTfQ,zuOFjbC9LRwJUK3q-klaig
SP4qjTex8u6G9HtZoQSduA,VjA1teP4BA2y9ZNzfihr0w
C0oqZ3SovSU-OOrTI6PW2g,WGNGsge3D60N_E2pWu1k4A
UZ8jFmOc4P2yCl-hQ1nfOQ,o6iCMcn-56pQGGw0G7onxA
zwtWUXjp4BT0JPeMP9GcWA,nkba14QoevFKFFGk4BZCuw
rcFdqLGYcswmTbi5VVYbGA,G3h8pIclwUbuu3itJqF7ug
nx092VjHncZadPwhewJpgA,aQNENnMlOP8HhrrS3ux6qg
M56Hdlr6D96WbN3NSH9EFg,UxE2DYjmzeZ54s6xUOt-ew
sQWHV3l1LbrlrPgrvT221g,qtTyFSII4J1sGZ03iywxoA
AQwzENK_BA-PAsCYOYrXfQ,3EbbtyzdtdB9HmStgQwuHA
y-HGtRTQe9vms-MAFVh7Xg,7oTJxm4VE7PnF9dpj6xtMw
xT80wHqM6NXCqoqhshFnIw,G3h8pIclwUbuu3itJqF7ug
QTKYl3Qnaxb1rw9w4sQ59Q,y9Z1goRUMW8H9GqBhXp15Q
8jjjhTDBqTsXCok4DvGHGg,_hlbBLvK97c8Amo36NoqKQ
mP7tZP4ICz-MDG7vJiz1sA,f9lq4KAus-xCsmJmjXeKVw
9cx-Sn8mytpnpAIgC2ACOQ,_UUSWseK2xXmcH7KoFk1MQ
pj9rWPSSXE-qQJKRdcVUfg,nY-L_xhOVzAZbnhrrrcAUg
cgbL4PHwKkuNj7EuZaueYw,-Oer2os7LrtAagVuWSN1AQ
kDRvn_aNSnP9OOfcfeqV7w,mdOX-9te4ZFFnuDOEKbyZw
OC5NfNnFunZusgzkwXUQEA,VjA1teP4BA2y9ZNzfihr0w
swMeWpGhA4d1b5y21W8iUQ,63YTOyavWX-ADX6eSUDmyg
Lq0oILCazsnw-OPsbR3HAw,lAW03ccfMEuRZiDqvVgc0w
u40bEVvk4ioYFKpkX25w8g,G3h8pIclwUbuu3itJqF7ug
LaNkSxqD1jbuTFKF_dBqOg,lAW03ccfMEuRZiDqvVgc0w
fRKk__X_m3Ynms30M4PhVA,du0OFFG2dGt10IShIIfPFg
8hBK5w91DoLxHuhLMck1ww,epSLpo5z8hq8mh5ow_vlbQ
hY0ZAIG0XXS8bcWlLam6lg,G3h8pIclwUbuu3itJqF7ug
Z0dxjcIPWeNiyLcyyRPSBA,MT3ws7wwnaThDMt0cvaZqA
DgcCohYTe6UKkaCJc-kFDQ,UxE2DYjmzeZ54s6xUOt-ew
qTFIkN5t9mRdADyiCJivnw,6X1sWLwqwTb0ecDP_xi3cg
DdosAysaWI0I_MYtD_dXzQ,lAW03ccfMEuRZiDqvVgc0w
cO1ZQiLCSWxmq4qJ0WdtwA,LtanRUZEVIYguXFwhvi-tQ
PxfmbRKNtygboM_3sVe90A,O2FweVmE6aPeuMVU_6t_rw
SJ6ADtSV__NCybJ3FZ-DYw,EtdhEzrZlM9mYWSKX7oO2Q
eBAH4jc-35rVyxDBqF9Y3A,TIeXcKbDeGBy-UsgSjRJQg
WYHmF1-GztHr5_OHtD7xBQ,Q_NGFSr0I-cl5KARYzQuqg
SxY7zXkiuLxbdiaraTfjHw,wgkjjTkyLPXBq_JW3N-Zkw
z97BSU8brvmANyf6LmPsmQ,lAW03ccfMEuRZiDqvVgc0w
O2FweVmE6aPeuMVU_6t_rw,NsfR1givyGj8IPcZnI-7Kw
2qEkGVuMDvhhQVvOjE5P7A,eMHDd029OvjzUhtFPxr5iw
Rpqf0uVt6XENIvrbaSciiA,yFOhA0a7toBwUffjC68FrA
7ta7cumHAekd3_bNMbUOSw,_kq9t9najTTZw-eT0VNBgw
aEPeKljS-2WqZfQIu2gIXA,2qEkGVuMDvhhQVvOjE5P7A
w3YnG8jOFyrdORpzAENFhA,sqEbpJ6XSl_8RmCjFCv9CA
F2Sn3ruTvr6zJcD55SpYBw,fPMrs67RPOCkjs5ibYk_oA
GFPEa75Q6mrfYeftpy2UYQ,VjA1teP4BA2y9ZNzfihr0w
8mRP99GIXW1tAJFI6C-MwQ,XnsdL-sL-0wIysOtcOYVLw
zaGPS7tPRcwBTiCqfCLrnw,lAW03ccfMEuRZiDqvVgc0w
LNjNWd3e-9M7eRF6u8_rSw,G3h8pIclwUbuu3itJqF7ug
YHV16uVFywOEJ_yyT3aQrQ,gq3vhiGmaN_y4L5O7JEpsA
uEWIceT285U_bLxq58LzIg,G3h8pIclwUbuu3itJqF7ug
SFftbQSwHZ24ahhfj5vVxQ,qZlNNWCypJI2FOu0_0-OTQ
6HMgYQ3KdVWRRItgHSp29Q,y8Dek7BFVeD3gpdM8s2V8A
sHGkiFeHUpeTKjGN1mMRKg,7mt-vew2rjbGv19ygPHKDQ
ff3Sr4xY_Bzb0IoHJAXzzA,lAW03ccfMEuRZiDqvVgc0w
fkMNRUzTCO7dPFG672GAjA,lAW03ccfMEuRZiDqvVgc0w
bEo8FOGJ4H1LRVRreiARJA,j18TuDIfTLNn3OmB9An44g
s9ZHbQAJs8brdlRcU36znw,G3h8pIclwUbuu3itJqF7ug
bbTwI47hFqhwNxSrZDApTQ,G3h8pIclwUbuu3itJqF7ug
oQ4nUCx733MLVUpSjNk6Og,lAW03ccfMEuRZiDqvVgc0w
6CJKFSiliMq30JzMWEkJ1A,t_xjVte-iQ77znLAo6vKdg
qEEMqS7StHPc0xj3QzgvOA,2zi1CtIyFRcNo7YyOFn2LQ
o5t9pyqPVyGV7Z76sfxHfg,O2bDLdyNdbBwPabAbblwZA
_lW_x7GiZi_FEGfTwjKPRw,CNhXqCkAxx7HLM4ORvF6ew
qJvUYg6CRvKMYHSkRa4OXw,FTx1SZDh8XIWmlXfFynYUA
WaEjVzv6ckIZ_DyPeyE4gA,PqZUx4PytdA-R4KYz7jv-Q
MglV_myJM46_N3zZI0_t0A,QmdVYJ8CvhaLDe_m1Hn0og
LpOqRkbZD-otEoKP4XyV-g,mughQAdATvtEsVINlckYEQ
T9bWs1syvrF_bwhcjgu3Nw,S10Q9h_W-MKyog8IdcCNCQ
yHbnaOI5OIo_Hf7ReWDJXw,1Nb49viIcb05O7S0KUN4EA
JiiHHJyjhBgIDbW4WSJWAw,U2cTPixd8mQxM6CHmacHgA
7g-hMnYrTO62jMGqxJLYPQ,G3h8pIclwUbuu3itJqF7ug
-eV9o-F_ejw7ov4s4FFVEQ,zxuxd6Hz2tKcpgZ71dYEcw
1m5S_1aKJ3p61HZrgx_Vmw,djxnI8Ux8ZYQJhiOQkrRhA
e8xrQUakRKW4NNJj4rrwRw,G3h8pIclwUbuu3itJqF7ug
DaWsNBvuwNqRsYINbq9R5A,lAW03ccfMEuRZiDqvVgc0w
lTYs1VExmQRIsU1GP-xvLw,-9QrNxZ0l0cSbTYXPlsu_g
exrtMzxwdM0GC0WesYr9WQ,G3h8pIclwUbuu3itJqF7ug
cf8YHn0YUxcGQC1M-BnQgg,lAW03ccfMEuRZiDqvVgc0w
KTlNkvX34FMk8zNfp5Nxew,a0REzCBCztw5pS0_BOTa6A
WSmaEX_UoBP0A3ghmnaEyg,3YhG4h4Ok654iVfqdmkuRg
RQhT8U5ypO40uafiIr-LLg,PccnEotZo6HmVP7W65rgtQ
33ZmPuCcNZb36Dniwx_xqA,X5VL_N2qt1NDxYpcB_EmBg
WlmuuMQsfkAA_6vIs1pIDg,9rrZ6xgDFJHRKWf14t5ZvA
Jq9gSUDYdck6Bfk7YxlmbQ,VjA1teP4BA2y9ZNzfihr0w
2A2yN3Hxx3DNMfCgUj0BVA,lWY5W5a_xNSzhYW7A20FHQ
XMZKOrLE5b-alqG3We605g,-9QrNxZ0l0cSbTYXPlsu_g
flq0r2DzqWJ-nXHO3a596Q,iI5O5Aap_nuotEzOMkJ8BQ
fXmvGbil6u15ktXf-bBtYQ,3EbbtyzdtdB9HmStgQwuHA
0gwIVQxkmW2_kG6JVOXxlg,sP4sAR0YvBjyeDOVM8OooA
wkLKZUk6Mal84TbeI-BO8A,YgavGxfAdjhkkbwlAY_9ZQ
KzK0vWYjL7XXsxiZ7FS3CQ,G3h8pIclwUbuu3itJqF7ug
11LdscETrlH0UejQC98dJw,G3h8pIclwUbuu3itJqF7ug
EwJ8Heb4Hh4DzKg96-P19w,3YhG4h4Ok654iVfqdmkuRg
GCI0MEPSADZujjzIUqnTGQ,bo4WKYqBoT0Cc23epTo8pA
0C1PxQZKQEvlDfcRiCMS6A,lAW03ccfMEuRZiDqvVgc0w
nsbDLB8ql_6KjXrFWk0QIg,lAW03ccfMEuRZiDqvVgc0w
5h3A-M0cgnYZ5oaV5wQr-g,AvXs8_0tuoKbuB4_9ePIZg
RQQgwLHmQhAWPYm61T7wgw,ooSax4rjT4v7XEn0bInBBg
CWbiXp-bXCIpaCCL6bkOjQ,fFi6zh-HjYo_X3wQT9ozIQ
5hXdowasZ9Bn_M1qhkLWbw,sqEbpJ6XSl_8RmCjFCv9CA
mrCAfYFwycNfVDgMDmRKYg,i_vG0xQvYBVyFV71tjYAPw
ddmIMEzzE87Ex6s7wMoGgw,VjA1teP4BA2y9ZNzfihr0w
pSAl8EIpINSjJID-VQOlhA,jeBlDdbVlYZoGZeCaW4sHw
XI6Rmfu5z63VPJn5K43ndw,OtcFh91zUxrib1vb3QHixQ
J0bcKlcoP8Rn_57HaoL0Cw,1MSydSntY1tq41uKd3c6ag
MNMW1vfX-GSUvvJcujBpIw,2feiZFzICp_mLONEpzY0pA
XEDx0vvCQoJbEYDPV36XCg,3EbbtyzdtdB9HmStgQwuHA
M9tvS1fBTj6FRmLZKiFEAw,wfi0T-xq_P5sKQvwQitlYg
Iprn7raIGsZnMXFymmruFw,n19BxgLugjzBArOb8JTp9A
ass4lS_8cAs6oXl7gjhqEQ,7boTv5fBMU7OCmpENEGG7w
KE4aIUuvl8p2BABubh0cdw,YtcUQ_6xWKLWesEjfF75FQ
-eVlcMv26bqxyX44WtF72Q,O2FweVmE6aPeuMVU_6t_rw
DOiXuZv_Ys8esBTTrXm3sA,sVr6_v-lwixu3VREOO9XpA
XS-m_Tiq4KR-6vw24i8I4w,puBuY7mYj7KjQKK_9sygvg
_vIJSeg_VP7YXsDS4oHF4w,G3h8pIclwUbuu3itJqF7ug
UyM0XwYD_08WONhaGnEO7A,sjMyKWZx0JpvJlPYeAhHcA
vqzriweGT_wnC8gok52akA,-9QrNxZ0l0cSbTYXPlsu_g
XovVS25QvXlRrc9oOxt-KQ,lAW03ccfMEuRZiDqvVgc0w
z3UwhDhbKi5CxonpnjSJFw,PkeDOqXbgEOkR-aKUHoQ_A
ay_ba4VTc_8EoL7JCy2Krw,7t_fmc4Ag6ACRXjYQGJ2rA
rxP6eo6sPTO832cTf59WDQ,VHvmnMAnKvqZIxH63BaF5w
6tRJVIdLqRZM1EheWXdxHQ,-p9CGwmSSfApwypExd0xbA
t19zEGcgSa8_L2Zx7gYR0A,ooSax4rjT4v7XEn0bInBBg
PcfUQp7kuUBOFTRrFNguIw,G3h8pIclwUbuu3itJqF7ug
LC-dYVvDGZROR7Zd3gk2yg,pund6gz5MD94bQV4kanPCw
tYJ9wf_8eQ7NttDckT7tWQ,b_1LJQVNVO0ksCeWsEzRsg
AmG58G9hWcGuvlhqKYmngQ,b_1LJQVNVO0ksCeWsEzRsg
ROy1G2bjdQfFL00t3u_LFg,G3h8pIclwUbuu3itJqF7ug
L7GIWOCbt2v3lovlVBYI4Q,VjA1teP4BA2y9ZNzfihr0w
UCe-7QNr58Br92x7TikIjA,u4axAPcyfdSQjNZAdDuQGQ
GHvRiJxXGXWtGu7tbv87_Q,ySYy230BGNe7Aa7ayAJiJQ
5hsmLaElCsu0-LrtoM7upA,KE4aIUuvl8p2BABubh0cdw
onlB4GTIXOtdRLFQ1JOKCQ,ooSax4rjT4v7XEn0bInBBg
tj9xB9xXjjmAmOkBbkmZJQ,G3h8pIclwUbuu3itJqF7ug
iEO-Zum-2QNfgxcH4TxCYA,G3h8pIclwUbuu3itJqF7ug
XvLC9TbhXYiMIGArwJZTlw,G3h8pIclwUbuu3itJqF7ug
9dbFJUApEulrz6qgWlak4g,FEfS4P3JUHCX9MmDaXFWwQ
4SJ-7eRQUaZ0qoG0DoVlxA,W9MCcOCulBnLyK5zlLVuNg
M7CM3aRxqkFvrOrw33CvpQ,uPfBprItFd9CtF3U_wPHoA
WIXaePErF_hLcPO2iTSUCQ,fnjBDkKgCXjYSQl2tfFOBw
HcaKrNYP6qRmV7miWXBg4Q,InyjtZcAoNurs05AF6XQOQ
-kdXh5zoaRmI2zWGDIZdZg,VjA1teP4BA2y9ZNzfihr0w
QH6Z-yjUG1oHsZTIzjWMcg,Wc5L6iuvSNF5WGBlqIO8nw
iKySrNjBDOrJen5gICn7kA,MzTkvZ3wf2WpFFio1qfvNQ
DyEY8GgxRl7DTYad1fyyeg,eMHDd029OvjzUhtFPxr5iw
NQyLLXJ0bEnhqdiwyFQ3Pw,uF6k8qb01zY5cJ65SkgS-Q
8cDTy-I2sgl0cdOOqY62tg,tLwr8JoGxjRNNoSenPk1ew
IseDIvAxMSVwZJ6X_pfKyw,ooSax4rjT4v7XEn0bInBBg
fGvjwzQUJfNhQXVFUW09xQ,ooSax4rjT4v7XEn0bInBBg
